1h16	29	0.911658657	5.494049945
1h16	28	0.906824552	5.995171316
1h16	21	0.907905821	5.883082958
1h16	20	0.911150000	5.546779204
1h16	23	0.912675672	5.388622369
1h16	22	0.906196791	6.060247392
1h16	25	0.905666866	6.115181440
1h16	24	0.907214104	5.954788872
1h16	27	0.912621194	5.394269722
1h16	26	0.910534030	5.610632977
1sv6	27	0.853187388	5.332598984
1sv6	26	0.848072910	5.900087803
1p91	28	0.872882090	3.872138185
1sv6	22	0.818268209	9.207138127
3brq	23	0.770071940	5.141514155
1sv6	29	0.756451418	16.066164678
1w78	27	0.922432313	3.522345188
1w78	20	0.917221866	4.067308513
1w78	21	0.925686269	3.182012391
4kn7	36	0.769690299	12.639254989
4kn7	37	0.829794254	5.817386094
4kn7	34	0.807612687	8.335019792
4kn7	35	0.786693284	10.709396387
1duv	18	0.927392687	4.282664779
4kn7	30	0.802891567	8.870872341
4kn7	31	0.785388134	10.857532347
1duv	17	0.940935970	2.884845890
2h1f	29	0.789903955	17.007901341
4im7	39	0.945583731	2.002960635
4im7	38	0.934415896	3.160356654
4im7	37	0.933300000	3.276004221
4im7	34	0.944215821	2.144726160
4im7	33	0.942794403	2.292037014
4im7	31	0.876267985	9.186605711
4im7	30	0.898669552	6.864984488
1uuf	45	0.710010000	17.559200093
1h16	8	0.913064925	5.348270870
1h16	9	0.913605522	5.292230559
1h16	6	0.910632090	5.600467741
1h16	7	0.906262090	6.053478304
1h16	4	0.908998582	5.769803241
1h16	5	0.912037015	5.454827916
1h16	2	0.906521418	6.026595356
1h16	3	0.914719627	5.176738317
1h16	1	0.909376716	5.730604421
1yqq	49	0.812064776	5.467569658
1yqq	45	0.826816269	3.750348961
1yqq	47	0.833681493	2.951168505
1yqq	46	0.832984851	3.032264550
1yqq	40	0.817661866	4.816012672
1yqq	42	0.821392836	4.381690576
3bmb	37	0.872741343	3.058920948
1h16	43	0.902098060	6.485137231
1h16	42	0.902619627	6.431069625
1h16	41	0.902098284	6.485114022
1h16	40	0.903110896	6.380142877
1h16	47	0.844306567	12.476019747
1h16	46	0.901867985	6.508987628
1h16	45	0.897463134	6.965610950
1h16	44	0.900877090	6.611707568
1h16	49	0.901336418	6.564091871
1h16	48	0.901597015	6.537077408
1dxe	50	0.350539851	55.602777224
2v81	50	0.176388060	80.872246279
2hnh	5	0.830348209	2.273523383
2hnh	6	0.810713358	4.584415080
2hnh	7	0.814593209	4.127782382
2hnh	1	0.791600373	6.833886650
2hnh	2	0.830870746	2.212024207
2hnh	8	0.844444254	0.614512410
2hnh	9	0.840605373	1.066323193
2hg2	9	0.815334104	11.299198453
1duv	32	0.913551791	5.711200561
1duv	30	0.940255970	2.955029523
1duv	38	0.935556791	3.440037555
4kn7	50	0.762064179	13.504828420
4im7	19	0.943910597	2.176358511
4im7	18	0.941692612	2.406222841
4im7	14	0.719498955	25.433607727
4im7	17	0.937377463	2.853430039
2kfw	36	0.602112537	9.806415386
1q5x	25	0.835915373	0.590640088
1q5x	26	0.827830299	0.382284754
1q5x	22	0.847492836	1.983824637
1naq	25	0.661265373	21.397579719
1naq	20	0.625740970	25.620247602
1u0b	27	0.918984030	2.650258568
1u0b	26	0.916625597	2.900091884
1u0b	25	0.935581493	0.892057502
1u0b	24	0.915287836	3.041803493
1u0b	23	0.898901940	4.777592844
1u0b	22	0.930160597	1.466303365
1u0b	21	0.903741194	4.264961412
1u0b	20	0.907437836	3.873369054
1u0b	29	0.928840746	1.606117687
1u0b	28	0.916467313	2.916859167
2ww4	5	0.916547836	1.006619002
2ww4	7	0.913466418	1.339433030
1p7l	36	0.780934030	12.969340042
1p7l	37	0.882262612	1.676845369
1sv6	24	0.831752164	7.710994356
1sv6	23	0.734761269	18.472845890
1p91	29	0.877999552	3.308567513
1p7l	38	0.884794627	1.394666694
1p91	26	0.625529701	31.112307807
1p91	27	0.620613433	31.653721590
1p91	21	0.604603731	33.416821544
1zyl	14	0.720718731	22.413761044
4im7	7	0.896133284	7.127834631
4im7	6	0.945172090	2.045621772
1qf6	29	0.868234030	1.701935314
1qf6	28	0.862409104	2.361410607
1qf6	23	0.863746642	2.209979858
1qf6	22	0.866361119	1.913978917
1qf6	25	0.864930821	2.075911726
1qf6	24	0.859320373	2.711104702
2pth	9	0.858970373	1.045561799
1t4b	39	0.700828134	17.456195942
1t4b	38	0.696480000	17.968320856
1t4b	37	0.702992090	17.201324473
1t4b	36	0.693547537	18.313707426
1t4b	35	0.678035821	20.140683282
1t4b	34	0.682242388	19.645232202
1t4b	33	0.680037985	19.904867624
1t4b	32	0.690837537	18.632892256
1t4b	31	0.697915896	17.799200536
1t4b	30	0.679188582	20.004910630
1a69	15	0.816676791	12.396491946
1a69	14	0.909971343	2.388946552
2kfw	18	0.550924851	17.474086550
2kfw	19	0.570107239	14.600656363
1fui	35	0.429482164	54.081318347
1fui	34	0.836637463	10.549744524
1naq	18	0.650071418	22.728168026
1naq	41	0.666326119	20.796025606
1naq	44	0.670925448	20.249318708
3gn5	5	0.760050448	12.754333379
3gn5	6	0.823904925	5.424521940
3gn5	1	0.785447687	9.839001855
1dxe	16	0.309341269	60.820736390
1fjj	43	0.826879254	9.377749812
1sv6	45	0.851885373	5.477067094
1p91	48	0.618696642	31.864811984
1sv6	43	0.726484328	19.391233149
1sv6	42	0.829288358	7.984371707
1p91	42	0.624294104	31.248380365
1p91	41	0.861638284	5.110384495
1p91	47	0.632336940	30.362647206
1p91	44	0.876664104	3.455636332
1p91	45	0.593434851	34.646816550
1w78	43	0.930535672	2.674810919
1w78	41	0.923166940	3.445510198
1w78	45	0.928580448	2.879308758
1w78	48	0.920929851	3.679488508
1qf6	40	0.864662313	2.106311092
1t4b	19	0.678056045	20.138301306
1t4b	18	0.679613284	19.954889127
1t4b	11	0.678076269	20.135919329
1t4b	10	0.704124627	17.067933798
1t4b	13	0.678682985	20.064460039
1t4b	12	0.714782612	15.812632265
1t4b	15	0.683455821	19.502313622
1t4b	14	0.672413582	20.802872706
1t4b	17	0.682121045	19.659524060
1t4b	16	0.698118134	17.775380772
4im7	50	0.941333731	2.443415989
4fzw	33	0.717492761	3.216942235
4fzw	36	0.706370746	4.717197947
4kn7	33	0.779763881	11.495891693
4kn7	38	0.803163433	8.840015271
4kn7	39	0.799801940	9.221548588
2hg2	2	0.855543358	6.924803937
2hg2	7	0.657235522	28.498860380
1ah9	17	0.622273134	29.426843870
1fts	43	0.861061269	8.049390416
1fts	42	0.871886343	6.893407390
2qcu	48	0.846681716	7.162162330
2qcu	49	0.823785075	9.672757129
2qcu	44	0.867402985	4.890095107
2qcu	45	0.851619627	6.620725188
2qcu	46	0.865592164	5.088649881
2qcu	47	0.904731194	0.797092818
2qcu	40	0.911702015	0.032748997
2qcu	41	0.823690000	9.683181971
1p7l	18	0.879597612	1.973844476
1p7l	19	0.748634328	16.568958230
1dxe	34	0.636104030	19.434973622
1p7l	14	0.880547537	1.867980691
1p7l	15	0.828108134	7.712054166
1p7l	17	0.782699552	12.772582605
1p7l	10	0.782583060	12.785565036
1p7l	11	0.885027612	1.368701832
1p7l	12	0.886693582	1.183038925
1p7l	13	0.879647612	1.968272260
4hr7	50	0.941422463	0.307774380
1fjj	24	0.811079627	11.109317912
1fjj	25	0.809936119	11.234641191
1gz0	47	0.899646866	0.928960033
1gz0	46	0.894004179	1.550344765
1gz0	45	0.894732090	1.470185707
1gz0	44	0.904166493	0.431249041
1gz0	43	0.894186194	1.530300891
1gz0	42	0.860604104	5.228432529
1gz0	41	0.900162164	0.872214258
1gz0	40	0.896461045	1.279789454
1gz0	49	0.862182164	5.054653214
1gz0	48	0.872253284	3.945599972
2fym	9	0.875421940	7.372386501
2fym	7	0.873361642	7.590384846
4fzw	50	0.735350448	0.808107465
1zyl	8	0.730125149	21.401148833
1zyl	6	0.771274254	16.971398205
1ah9	38	0.653271642	25.911245355
1cli	48	0.815013881	1.810335670
1cli	49	0.818027910	1.447217218
1cli	46	0.813524552	1.989764089
1cli	47	0.809260224	2.503513584
1cli	44	0.808947687	2.541166850
1cli	45	0.815841119	1.710673195
1cli	43	0.817531343	1.507041675
1cli	40	0.813653209	1.974264034
1cli	41	0.800732090	3.530949640
1u0b	45	0.881969701	6.571257387
1u0b	44	0.916819403	2.879561645
1u0b	47	0.927098284	1.790700103
1u0b	46	0.926305821	1.874647196
1u0b	41	0.918737985	2.676322564
1u0b	40	0.924387388	2.077870467
1u0b	43	0.924968507	2.016311373
1u0b	42	0.932870597	1.179227866
1u0b	49	0.904587015	4.175361981
1u0b	48	0.937465075	0.692526038
2r5n	9	0.944015224	1.518410676
2r5n	8	0.932676940	2.701243494
1p7l	34	0.880430224	1.881054606
1p7l	35	0.876266194	2.345112071
1p7l	32	0.787063284	12.286269543
1p7l	33	0.886093657	1.249897199
1p7l	30	0.780267612	13.043608531
1p7l	31	0.779151269	13.168018647
2r5n	1	0.831143731	13.293394483
2r5n	3	0.959406343	0.087222223
2r5n	2	0.870012463	9.238529327
2r5n	5	0.902251418	5.875295908
2r5n	4	0.926671269	3.327767382
2r5n	7	0.941626791	1.767576850
2r5n	6	0.831897090	13.214802621
1ksf	48	0.875180000	2.545775859
1ksf	49	0.860774851	4.149837474
1ksf	44	0.868723881	3.264686377
1ksf	45	0.904511194	0.720350832
1ksf	46	0.889077239	0.998271773
1ksf	41	0.870653433	3.049824273
1ksf	42	0.879038657	2.116101510
1ksf	43	0.862629403	3.943326870
1p91	11	0.863982388	4.852235366
1p91	10	0.875201567	3.616701138
1p91	13	0.595854925	34.380301058
1p91	12	0.626789925	30.973523166
1p91	17	0.880748582	3.005825178
1p91	16	0.601376493	33.772227583
4hr7	39	0.941167910	0.334730269
4hr7	38	0.807273134	14.513559391
4hr7	33	0.798821866	15.408509124
4hr7	32	0.942576642	0.185552224
4hr7	31	0.804411418	14.816601745
4hr7	30	0.941452836	0.304558008
4hr7	37	0.800739627	15.205427204
4hr7	36	0.802148657	15.056217548
4hr7	35	0.936177836	0.863155780
4hr7	34	0.771114701	18.342567926
2fym	29	0.930207164	1.575610902
2fym	21	0.932948881	1.285512337
2fym	20	0.932852164	1.295745814
2fym	23	0.905872836	4.150404448
2fym	27	0.902141119	4.545254028
2fym	26	0.928958358	1.707745946
1zyl	25	0.804389328	13.406520561
1zyl	21	0.580405448	37.518654916
1zyl	20	0.919620597	1.001735787
1zyl	22	0.716444104	22.873929771
2pth	35	0.848735597	2.224620533
2o1c	42	0.883299627	6.893873756
1t4b	50	0.684224328	19.411798521
1cli	28	0.817127090	1.555744573
1cli	20	0.647966866	21.935502509
1cli	21	0.806116940	2.882204018
1cli	23	0.818120000	1.436122631
1cli	24	0.637214328	23.230925881
1cli	25	0.811263806	2.262129901
1cli	26	0.814186791	1.909980164
1cli	27	0.676347239	18.516346863
1k7j	35	0.183145597	80.344249505
1k7j	31	0.210496500	77.408866216
1k7j	30	0.876391418	5.942969269
1k7j	32	0.927394179	0.469195589
2hna	33	0.497221567	45.150896866
1dfu	29	0.662987164	27.906810646
1dfu	28	0.701596045	23.708483001
1p7l	50	0.877348209	2.224527656
1dxe	8	0.293437985	62.834948533
1dxe	9	0.315568881	60.031985342
2v81	4	0.183582090	80.092116199
2v81	6	0.179820896	80.499985038
2v81	1	0.178686567	80.622993100
2v81	3	0.176179104	80.894905659
2v81	9	0.180805970	80.393162246
2v81	8	0.179313433	80.555014960
2fym	41	0.928309030	1.776450799
2fym	49	0.921009254	2.548833590
4hr7	15	0.941767537	0.271232595
4hr7	14	0.940808284	0.372813068
4hr7	17	0.941257836	0.325207594
4hr7	16	0.801804254	15.092688210
1yqq	8	0.818134179	4.761030683
1yqq	9	0.651641791	24.142403376
4hr7	13	0.940988060	0.353775620
4hr7	12	0.939114701	0.552155473
1yqq	4	0.802562090	6.573777048
1yqq	5	0.823606567	4.123990193
1yqq	6	0.821393507	4.381612390
1yqq	7	0.817362836	4.850822726
4hr7	19	0.941093209	0.342640807
1yqq	1	0.643183955	25.126979728
1yqq	2	0.807736119	5.971468425
1yqq	3	0.819079403	4.650997206
1gyt	47	0.337449030	63.891566377
1a6j	38	0.912041642	0.697841475
1gyt	28	0.326719254	65.039696537
1gyt	29	0.336352388	64.008911557
1gyt	26	0.329454552	64.747008351
1gyt	27	0.338987463	63.726947738
1gyt	24	0.331867985	64.488761114
1gyt	25	0.329598284	64.731628506
1gyt	22	0.345785896	62.999487473
1gyt	23	0.337526493	63.883277551
1gyt	20	0.339718955	63.648675029
1gyt	21	0.341334776	63.475775550
2o1c	29	0.882089030	7.021479378
4e8b	28	0.932701045	0.369607643
4e8b	29	0.922739776	1.433662529
4e8b	26	0.916627910	2.086527216
4e8b	27	0.928649403	0.802400833
4e8b	24	0.930439104	0.611226327
4e8b	25	0.934997687	0.124282172
4e8b	22	0.934829254	0.142274035
4e8b	23	0.928514104	0.816853314
4e8b	20	0.926488060	1.033273824
4e8b	21	0.933343284	0.301004198
4kn7	43	0.786410821	10.741456231
4kn7	42	0.798507090	9.368515655
4kn7	49	0.802466866	8.919076455
4kn7	48	0.757680597	14.002370091
1ng9	34	0.897458433	0.156415167
1ng9	32	0.862279403	3.769566684
1ng9	38	0.866772164	3.268174264
2hnh	34	0.771202388	9.234594197
2hnh	36	0.771426418	9.208227369
2hnh	31	0.778490821	8.376793995
2hnh	32	0.827313881	2.630643704
2hnh	39	0.832181119	2.057801980
1w8g	30	0.891457015	6.934595972
1w8g	36	0.955543134	0.244199806
1fts	23	0.910014701	2.821774038
2qcu	28	0.880962388	3.403319583
2qcu	29	0.871260746	4.467095295
2qcu	22	0.868164478	4.806598181
2qcu	23	0.838234104	8.088434872
2qcu	20	0.887900821	2.642527081
2qcu	26	0.874531791	4.108428374
2qcu	24	0.873833060	4.185043595
1gz0	25	0.888877388	2.114917977
1gz0	24	0.618919179	31.843294220
1gz0	27	0.892699776	1.693988416
1gz0	26	0.886207761	2.408903006
1gz0	21	0.887451418	2.271948864
1gz0	20	0.890030224	1.987965227
1gz0	23	0.865973881	4.637101280
1gz0	22	0.870220970	4.169402681
1gz0	29	0.871373582	4.042474585
1gz0	28	0.892760373	1.687315343
4im7	21	0.944760373	2.088290642
1k7j	50	0.205739552	77.919396525
1zyl	49	0.812266791	12.558502221
1zyl	47	0.918350746	1.138436748
1zyl	46	0.784307239	15.568381674
1zyl	45	0.857249925	7.716013664
1zyl	42	0.707504104	23.836331532
1xru	34	0.884640149	4.745983080
1xru	35	0.816941045	12.035513912
1xru	37	0.797763806	14.100431530
1gyt	48	0.330162836	64.671219095
1gyt	49	0.334403806	64.217417852
1fui	48	0.653040746	30.179242270
1fui	49	0.747890224	20.038278731
1gyt	40	0.756776194	19.021835736
1gyt	41	0.338577388	63.770827409
1fui	46	0.642520970	31.303978734
1gyt	43	0.325368284	65.184255898
1gyt	44	0.332266940	64.446071265
1fui	41	0.821093657	12.211632112
1gyt	46	0.334016194	64.258893924
1fui	43	0.419136194	55.187472104
1ksf	7	0.853788806	4.927756957
2kfw	21	0.584611866	12.427932479
2kx9	42	0.787671642	2.724784683
4e8b	48	0.925407687	1.148678433
4e8b	49	0.931046866	0.546305754
4e8b	40	0.930979254	0.553528008
4e8b	41	0.927096045	0.968329336
4e8b	42	0.920781642	1.642828899
4e8b	43	0.939084104	0.312225777
4e8b	44	0.925745075	1.112638905
4e8b	45	0.896602612	4.225613859
4e8b	46	0.925171194	1.173940380
4e8b	47	0.929898657	0.668956532
3gn5	24	0.781536194	10.287999385
3gn5	25	0.779730597	10.495262621
1ng9	12	0.892420000	0.405874241
1ng9	19	0.875045672	2.344850333
3gn5	29	0.826974104	5.072212988
2hnh	18	0.828217463	2.524298086
2hnh	17	0.817960448	3.731480709
2hnh	14	0.852147537	0.292112973
2hnh	12	0.847927015	0.204614518
2hnh	13	0.808797612	4.809885709
2hnh	10	0.790049552	7.016407983
1woc	29	0.755762836	13.772296951
1woc	24	0.757297164	13.597239904
4hr7	47	0.938814478	0.583947774
3pco	50	0.868239030	5.532956927
4dcm	4	0.861611567	0.916010997
1xvi	29	0.807194403	11.138131104
1xvi	28	0.815002164	10.278595595
1xvi	27	0.782357463	13.872363309
1xvi	26	0.810141567	10.813685696
1xvi	25	0.810294776	10.796819333
1xvi	24	0.690853134	23.945829626
1xvi	23	0.711940448	21.624383795
1xvi	22	0.814389403	10.346052833
1xvi	21	0.750325373	17.398690216
1xvi	20	0.765173657	15.764082463
2ptq	27	0.889613358	6.335546224
2ptq	25	0.936536716	1.395140737
1ksf	28	0.885112761	1.439729633
1ksf	22	0.892289179	0.640611463
1ksf	23	0.842552239	6.178986344
